X,Y,top,sd_x,sd_y,pas_nr,DATETIME,sd_xy,X_filtered,Y_filtered,filtered_error,X_smoothed,Y_smoothed,smoothed_error
220.949297477861,133.131256278292,8075609.250426201,5.70621832173827,2.39663394555502,1610,2016-05-11 04:48:52.327352,6.189085700192568,220.49407185805458,133.4620902311159,5.186129617467029,220.75255966758192,131.92936517971594,3.8466588340542636
221.83914787540698,128.927704726554,8075637.90858324,6.47194834673054,2.4698435249709902,1610,2016-05-11 04:49:20.983864,6.927210292793867,221.32487877244418,130.59966865887307,5.6218515044549235,220.25907956711094,130.40047019261306,4.547492659723019
214.508142055512,128.79417814495,8075707.44693968,5.1611563136864405,2.39622208853813,1610,2016-05-11 04:50:30.519249,5.690291274785803,215.1736287924114,128.72896265142614,5.432875705680573,216.94626604475286,129.063590216367,4.050204440593916
214.54218790355802,129.657590362863,8075738.01002363,4.54701672640188,2.19744446785536,1610,2016-05-11 04:51:01.082056,5.050160720163923,214.27818371402623,129.36088874474004,4.47357264525345,215.68483401204642,130.62459929861774,3.115409193065367
216.37714576566398,132.896061730235,8075761.53812865,3.75999017365318,1.6987708174537501,1610,2016-05-11 04:51:24.612983,4.125936063028722,215.77488505145078,132.16987630755838,3.653275720903329,213.01877265558818,132.7920718354763,2.7100686208781632
207.51390429946,135.342382578937,8075786.81938563,3.52006153617295,1.7057847747070602,1610,2016-05-11 04:51:49.892304,3.9115898195064736,209.44471728711596,134.97552972039887,3.456528526897461,206.34687060357598,135.24714384403745,2.6186274979787956
194.190669976547,138.109519588348,8075815.84627,3.30356314311734,1.77353469235805,1610,2016-05-11 04:52:18.916415,3.7495272696115816,196.29721338685462,137.92185008339422,3.3851017430258903,196.64019639674265,137.11119350109374,2.740433095365528
188.88605092827598,136.952027210117,8075851.97352601,3.74997298380944,2.2379757248881,1610,2016-05-11 04:52:55.040803,4.367016455715399,188.3693812351747,137.59945958920866,3.935697279329242,189.1639438179573,137.4222433640308,3.0631923013037747
186.102615484036,136.458416557444,8075887.35850858,3.79922882670573,2.28723273212896,1610,2016-05-11 04:53:30.424294,4.434588284000433,185.53554206498578,136.64107984128023,4.013533988920271,187.38578384018336,138.33017906023744,3.1030819976953943
191.01005830448798,143.15497616547302,8075920.58443998,3.83801682946022,2.38407949854124,1610,2016-05-11 04:54:03.654591,4.518208520927795,189.51823439629092,141.75185229685255,4.045669173609167,188.51390459055924,140.64335842763373,2.937962683631994
188.14335101764098,140.71902015873698,8075949.60905978,3.1266913184136897,1.80313183058893,1610,2016-05-11 04:54:32.679002,3.6093604695467207,188.65893730292532,141.2978875296081,3.3139913608774294,188.64651543495725,141.6268032503952,2.803231326463828
187.18482059006698,143.227678626243,8075986.28159525,4.33572280095143,2.94128978201633,1610,2016-05-11 04:55:09.351788,5.239244009252078,187.50745166848347,142.81288997686988,4.541809950635302,188.5548004980761,142.58548082907785,3.752484106176006
184.646197602017,141.694404198728,8076055.00779909,3.36075652581304,1.9569741951616102,1610,2016-05-11 04:56:18.077177,3.8890143258058805,184.72732604867187,141.83177843255336,3.7905706798523497,183.7868105761111,141.47563299085266,2.9868605077720307
174.95041814418,140.487630249793,8076083.881746201,2.57192558982801,1.63377246315917,1610,2016-05-11 04:56:46.948287,3.0469679520778254,176.1275813938246,140.61128038208034,2.8406542947103204,174.41780062760967,139.83628675538938,2.3181181074188917
155.11743334698798,137.378135853891,8076119.68612201,2.01137873071371,1.4254812030560702,1610,2016-05-11 04:57:22.748577,2.4652872162556796,156.22927591663557,137.5517317907695,2.36950874706916,154.82137302231877,138.80220341201877,1.9860144421504007
132.055967980308,141.257150332346,8076153.09552833,1.5212046732794398,1.2657364540737,1610,2016-05-11 04:57:56.144666,1.978927090414973,132.78279076126407,140.88215163771716,1.9129418435982468,131.38199981734073,141.72223117290926,1.6166027488332004
111.301794715933,141.245922814802,8076182.85576802,1.08833199172106,1.02904636103031,1610,2016-05-11 04:58:25.891734,1.497799364852734,111.62557013630055,141.35008041497122,1.4575875096448947,112.13215181658745,140.113937836938,1.2211871493581516
104.47766505335301,130.799464788248,8076204.6311401,0.929503710642093,0.8446015562976329,1610,2016-05-11 04:58:47.664924,1.2559175677558632,104.11156296165787,131.606720376352,1.2077924418347563,104.67544452557989,130.30935013948198,1.1057427081113707
102.390227828895,119.103988051503,8076226.39107508,4.49678324964161,4.48883150543813,1610,2016-05-11 04:59:09.467556,6.353791614341102,99.41616422124683,122.396381103969,3.477065673933693,101.9903690040897,116.56807275506259,1.6145917051440215
100.27901121234001,107.27517343928001,8076248.3991012005,0.8179766064996071,0.730387460966624,1610,2016-05-11 04:59:31.424250,1.096609124491441,100.17813154877193,107.44500261557846,1.084435640963012,100.00449105197433,108.86500970310449,0.9884045345029971
95.0665337367376,116.121712795343,8076271.18256299,0.796804411621196,0.731829005006015,1610,2016-05-11 04:59:54.205819,1.0818830634348124,95.32575007668979,115.02803969606883,1.0499085268698143,94.89784224046592,115.4820350949323,0.9920706944626883
78.0177659761854,141.498745762383,8076320.14303007,1.10799110072532,0.7556499376331329,1610,2016-05-11 05:00:43.161352,1.3411379897428393,78.2099448445393,141.24974487410682,1.327308548673896,77.93808164930286,141.62387972583153,1.2188627019534215
74.90599274951241,151.38614404594102,8076349.42018571,0.861626213562841,0.776349679119384,1610,2016-05-11 05:01:12.431819,1.1597924625412122,74.71520129790018,151.4706807998236,1.137448682811557,75.63004036686554,150.7602843256429,1.066618890687383
85.0312533745628,146.92644711984502,8076370.91212022,4.4562397171632,4.45700683698814,1610,2016-05-11 05:01:33.985641,6.30261710417044,76.6516929440717,154.07996259937718,3.4018270331311045,83.13251447564066,148.83413618526367,1.635003960255965
95.13157168130822,142.477732235155,8076392.35111948,0.9514426910550701,1.00923638943897,1610,2016-05-11 05:01:55.376919,1.3870116380657813,94.52434306354695,142.96718358802346,1.3616204376277494,94.45668839892735,142.20552762514555,1.1892890520996087
105.43554245148898,133.834022846562,8076413.86096003,1.10015010654259,1.0200088090389,1610,2016-05-11 05:02:16.896368,1.500249388416015,105.30966799338971,134.2613968462784,1.4159267472537096,105.85117477194332,134.79867030071136,1.2336414424504294
118.221255270895,132.060939155119,8076435.76772965,1.51123742108497,3.06797845243513,1610,2016-05-11 05:02:38.810246,3.419989813945914,116.65407681306333,130.19047759246808,2.696460464942001,117.8344874048213,130.88962239274883,1.7010586078247507
129.832569460025,129.30515969213002,8076458.05581286,1.38019657053198,1.2431348340048798,1610,2016-05-11 05:03:01.104412,1.8575055286121167,129.48556954597444,129.0978131319812,1.7759398730438385,129.51733308741618,130.0900296179469,1.4953787536319096
139.853648826437,132.72624190165,8076480.42165702,1.82505078850622,1.47232274677549,1610,2016-05-11 05:03:23.477522,2.344897577997747,139.67482887256628,131.77516881917322,2.107206269924039,139.94002026807948,131.1597548248574,1.9065764114737425
158.939257201708,128.262289755014,8076529.33084174,3.55841391016005,5.977806090767389,1610,2016-05-11 05:04:12.387512,6.956757521635796,157.74875700703382,130.49240588799879,5.7889309585282325,161.10715075186272,128.95464945328285,3.663886539531684
172.586094933176,125.60884592986,8076559.36930432,3.73857745833792,2.73917248062749,1610,2016-05-11 05:04:42.425920,4.634655034694533,171.39670168805057,126.23504569813777,4.238271232695066,174.79686769426576,126.96418410139918,3.196317459827351
187.44067141118,125.95950399558001,8076581.25925383,4.19937588629617,3.4134686909561496,1610,2016-05-11 05:05:04.319452,5.4117027208212045,183.88619063857234,125.44460947125101,4.314672670671652,184.56457110478902,126.55172927255917,3.1686573719806326
195.032629431582,130.15567851779,8076603.68576082,5.72953949509196,4.46680067002483,1610,2016-05-11 05:05:26.741982,7.264979769521241,193.6022427251779,127.49775209035849,5.285438654502635,192.32980797436701,126.71210351945295,3.3700776901576477
199.21602929990502,125.604689877777,8076626.88836387,4.63689203274428,2.29864355479733,1610,2016-05-11 05:05:49.951811,5.175377272754005,199.65762759767784,126.24823053115566,4.486162834024603,197.12839659134215,126.80633809081303,3.599423762676549
195.250978985008,128.591473064409,8076651.55125283,5.46392608931831,5.773523026228941,1610,2016-05-11 05:06:14.614835,7.949091548342431,200.15269961421865,127.28977615978246,5.6542245738756804,199.21189554119925,126.92710436832958,4.551127062213558
198.481307867816,126.914444139829,8076714.32603227,7.256150905334491,5.375267381881059,1610,2016-05-11 05:07:17.382141,9.030239497804088,199.6644167373492,127.1862270309777,8.004488047120311,201.24257265308268,125.69180309401442,5.906522951547095
205.03317443700803,122.410973471619,8076770.58214696,5.72078890707433,2.25179398470757,1610,2016-05-11 05:08:13.646467,6.148007959401964,204.38422299161877,122.94116145455172,5.7903269628124345,204.9475241590608,123.80029932643377,4.3568373889157215
