,DATETIME,X,Y,HPE,X_outl,Y_outl,X_filtered,Y_filtered,filtered_error,URX,pas_nr
1920,2016-05-26 20:02:53,193.01889126712922,125.86265920940787,6.6,193.01889126712922,125.86265920940787,191.5582793018566,129.79492307318333,5.482390047446771,S12 S13 S14 S18-2 S8 S9,1883.0
1921,2016-05-26 20:03:55,221.1252294149017,130.45283950213343,8.2,221.1252294149017,130.45283950213343,216.00614262291657,128.55950318607995,7.352791629578417,S10 S12 S13 S14 S8 S9,1883.0
1922,2016-05-26 20:04:31,250.9505356810987,128.86076546367258,11.8,250.9505356810987,128.86076546367258,238.96380628857332,128.6420452925141,8.64465398148516,S10 S12 S13 S14 S8 S9,1883.0
1923,2016-05-26 20:05:05,251.2286561432993,114.29089107271284,30.9,251.2286561432993,114.29089107271284,250.772779473575,126.12609908121206,12.924957476015429,S10 S12 S13 S7 S8 S9,1883.0
1924,2016-05-26 20:05:37,258.5973920831457,96.8086944045499,13.0,258.5973920831457,96.8086944045499,258.59766527184485,105.94014964198787,10.708594833502932,S12 S14 S16 S18 S18-2 S8,1883.0
1925,2016-05-26 20:06:03,255.08527107490227,82.46385413501412,33.4,255.08527107490227,82.46385413501412,261.9920307236034,97.96625377736221,13.237717223353231,S10 S12 S13 S7 S8,1883.0
1926,2016-05-26 20:06:34,173.51192886626814,112.17173389159143,262.4,,,,,,S14 S18-2 S8,1883.0
1927,2016-05-26 20:06:58,325.7744366131956,97.51358315628022,74.2,325.7744366131956,97.51358315628022,273.08279711366333,90.17825017930976,22.184351030006646,S14 S18-2 S7 S8,1883.0
1928,2016-05-26 20:07:58,333.04590024240315,100.50447129737586,159.2,333.04590024240315,100.50447129737586,280.8592146015935,85.99998402880702,32.753092325256,S13 S14 S16 S8 S9,1883.0
1929,2016-05-26 20:09:02,217.18793886294588,99.18106369953603,10.6,217.18793886294588,99.18106369953603,220.88100147121054,98.3196007881603,10.305134623938851,S12 S13 S14 S7 S8 S9,1883.0
1930,2016-05-26 20:09:35,269.4952335944399,117.48605783469975,16.9,269.4952335944399,117.48605783469975,237.61966037717093,106.71213377323642,10.859837537011474,S12 S13 S14 S7 S8 S9,1883.0
1931,2016-05-26 20:10:04,255.64176515839063,124.0990595864132,34.5,255.64176515839063,124.0990595864132,243.32555835090236,112.01315536939236,14.282619522949572,S10 S12 S13 S7 S8 S9,1883.0
1932,2016-05-26 20:10:40,220.32996020349674,126.42388622369617,9.0,220.32996020349674,126.42388622369617,224.44940720594417,124.72336745730347,8.276995717994822,S12 S13 S14 S18-2 S8 S9,1883.0
1933,2016-05-26 20:11:15,213.2611652095802,135.90248308237642,8.4,213.2611652095802,135.90248308237642,215.41362414652158,134.0729637756151,7.088237944726693,S12 S13 S14 S18-2 S8 S9,1883.0
1934,2016-05-26 20:11:47,199.38567451457493,140.84577856119722,7.1,199.38567451457493,140.84577856119722,202.40704300297188,140.33294234853543,6.1101483597936195,S10 S13 S14 S18-2 S8 S9,1883.0
1935,2016-05-26 20:12:13,184.49850187357515,141.97651617601514,6.2,184.49850187357515,141.97651617601514,187.92698727836662,142.46777169000714,5.25756102097248,S13 S14 S16 S18-2 S8 S9,1883.0
1936,2016-05-26 20:12:44,164.04850639263168,144.06050606817007,5.5,164.04850639263168,144.06050606817007,167.40065909218347,144.24489463222113,4.827124657275406,S13 S14 S16 S18-2 S8 S9,1883.0
1937,2016-05-26 20:13:08,136.3273506895639,138.25759060122073,4.9,136.3273506895639,138.25759060122073,141.82827772613078,140.1090634505923,4.215575751986088,S13 S14 S16 S18-2 S8 S9,1883.0
1938,2016-05-26 20:13:36,135.25406391336583,151.24670952558517,5.7,135.25406391336583,151.24670952558517,131.9907514766654,147.22075792079661,4.727116758504916,S14 S16 S17 S18-2 S8 S9,1883.0
1939,2016-05-26 20:14:40,123.7978169140406,147.57966288272291,11.0,123.7978169140406,147.57966288272291,121.07536881707851,149.55815353257998,9.122077138978547,S14 S16 S17 S18 S18-2 S8,1883.0
1940,2016-05-26 20:15:31,126.1695598398801,133.292411679402,4.7,126.1695598398801,133.292411679402,125.54399009753794,134.4234453921546,4.540571159421733,S13 S14 S16 S17 S18-2 S8,1883.0
1941,2016-05-26 20:16:03,139.2120144655928,115.8615258242935,4.6,139.2120144655928,115.8615258242935,136.65088287424672,118.68979719357631,4.113292425913851,S10 S13 S14 S18-2 S8 S9,1883.0
1942,2016-05-26 20:16:29,153.8388287173584,106.7109345337376,5.9,153.8388287173584,106.7109345337376,149.71470593781748,108.05939701940339,4.745045196320711,S12 S13 S16 S7 S8 S9,1883.0
1943,2016-05-26 20:17:01,159.4980613872176,92.629288864322,5.8,159.4980613872176,92.629288864322,159.5042275270166,94.26536323006457,5.009662633089017,S10 S13 S16 S7 S8 S9,1883.0
1944,2016-05-26 20:18:21,200.74363454268314,69.10830518696457,18.8,200.74363454268314,69.10830518696457,187.7426096720124,72.58719060369356,13.606288507206594,S12 S13 S16 S7 S9,1883.0
1945,2016-05-26 20:23:44,168.33073166315444,70.51516297180206,14.9,,,,,,S12 S13 S14 S18-2 S8,1883.0
1946,2016-05-26 20:24:13,276.50505499122664,92.98285216838121,22.6,276.50505499122664,92.98285216838121,270.56220756183035,89.53135849482385,21.531479079053707,S12 S13 S14 S18-2 S8 S9,1883.0
1947,2016-05-26 20:24:48,268.0011857333593,98.74789158441126,39.6,268.0011857333593,98.74789158441126,272.183594014761,93.27479591050984,20.886810140800037,S13 S14 S18-2 S8 S9,1883.0
1948,2016-05-26 20:25:21,275.50958128646016,86.16610615607351,19.2,275.50958128646016,86.16610615607351,274.9920426172135,89.24938298729367,15.320981132223261,S12 S13 S14 S7 S8 S9,1883.0
1949,2016-05-26 20:25:50,257.96217274386436,82.32388115022331,172.0,257.96217274386436,82.32388115022331,276.113530767897,89.191658330339,19.06733902753373,S14 S18-2 S9,1883.0
1950,2016-05-26 20:26:26,239.66993079183158,80.01827567256987,28.2,239.66993079183158,80.01827567256987,260.3991748344781,85.08023844893634,18.882845425012913,S13 S14 S18-2 S8,1883.0
1951,2016-05-26 20:27:37,226.60029896267224,73.96778617613018,9.8,226.60029896267224,73.96778617613018,229.25693527416422,74.85033813969338,9.339059665185196,S10 S12 S14 S7 S9,1883.0
1952,2016-05-26 20:28:34,201.82743968535215,87.50082222558558,7.4,201.82743968535215,87.50082222558558,204.53152462948154,85.2838505544915,6.8486670518581105,S10 S12 S13 S14 S7 S9,1883.0
1953,2016-05-26 20:29:03,184.95423874165863,89.46482271328568,8.6,184.95423874165863,89.46482271328568,189.71146720430275,88.91573322510034,6.747567699142858,S10 S12 S13 S7 S8 S9,1883.0
1954,2016-05-26 20:29:40,164.22432333044708,86.64441375434399,5.3,164.22432333044708,86.64441375434399,166.39903395307013,87.39554852577803,4.903066862842142,S12 S13 S14 S18-2 S7 S9,1883.0
1955,2016-05-26 20:30:16,153.7118912077276,101.36579247377813,5.8,153.7118912077276,101.36579247377813,153.6828161477176,98.03457879981771,5.066761614657469,S10 S12 S13 S16 S8 S9,1883.0
1956,2016-05-26 20:30:52,146.51257592975162,112.95507558993995,5.1,146.51257592975162,112.95507558993995,146.22834983315207,111.32201691471826,4.610294726735162,S10 S13 S16 S18-2 S8 S9,1883.0
1957,2016-05-26 20:31:26,125.21566294552758,120.13386535644531,4.8,125.21566294552758,120.13386535644531,128.30016321517127,119.91668668723894,4.3115179905033045,S10 S14 S16 S18-2 S8 S9,1883.0
1958,2016-05-26 20:31:56,134.0392861716682,137.41298909205943,4.8,134.0392861716682,137.41298909205943,130.50137787160168,134.61805726389122,4.214230461635418,S13 S14 S16 S18-2 S8 S9,1883.0
1959,2016-05-26 20:32:43,142.0810795937432,137.97751492541283,5.1,142.0810795937432,137.97751492541283,140.23852771269753,139.43001742943267,4.702769895229636,S10 S13 S16 S17 S8 S9,1883.0
1960,2016-05-26 20:34:09,176.11444171634503,121.59403389785439,5.8,176.11444171634503,121.59403389785439,174.14277235228397,123.23688190207334,5.580613980769349,S13 S14 S17 S8 S9,1883.0
1961,2016-05-26 20:34:40,200.06213341094553,117.27355308365077,8.5,200.06213341094553,117.27355308365077,192.56234048766015,117.80006262548227,6.42492639650921,S13 S14 S8 S9,1883.0
1962,2016-05-26 20:35:06,205.5829520317493,125.11039910744876,6.9,205.5829520317493,125.11039910744876,204.54916807823298,121.97714883384366,5.785716919522144,S10 S12 S13 S14 S8 S9,1883.0
1963,2016-05-26 20:35:36,231.72256798972376,129.86675864830613,9.6,231.72256798972376,129.86675864830613,223.516070433901,126.50881762339887,7.05579466938115,S10 S12 S13 S14 S8 S9,1883.0
1964,2016-05-26 20:35:58,216.96580262458883,131.33499156218022,7.8,216.96580262458883,131.33499156218022,222.35014580511023,130.2318895776325,6.262823274647235,S10 S12 S13 S14 S8 S9,1883.0
1965,2016-05-26 20:36:20,207.67936035897583,135.0746005224064,7.8,207.67936035897583,135.0746005224064,215.05324032871715,133.9395459098697,6.018723008200962,S10 S12 S14 S18-2 S8 S9,1883.0
1966,2016-05-26 20:36:44,194.7489408814581,141.26912532374263,6.8,194.7489408814581,141.26912532374263,201.0791942959264,139.63613848851122,5.561240816281438,S10 S13 S14 S18-2 S8 S9,1883.0
